index,distancia_1,distancia_2,id_proximo_1,id_proximo_2,base
0,0.10333282910261445,0.10893639223956282,14315,8568,Adults Outliers 1.5
1,0.31117441445209304,0.3265462128942402,17647,18555,Adults Outliers 1.5
2,0.11326895812781916,0.1186407651215851,23913,959,Adults Outliers 1.5
3,0.2531092114324069,0.2549463358317145,17087,17005,Adults Outliers 1.5
4,0.34163839340732616,0.3525304994203112,29804,24422,Adults Outliers 1.5
5,0.07966563655708826,0.15689916409003726,27039,29919,Adults Outliers 1.5
6,0.1070470653841561,0.13856680422404757,19985,7539,Adults Outliers 1.5
7,0.03347099920327339,0.04320426990157497,4564,66,Adults Outliers 1.5
8,0.12981201638647832,0.15036238476203492,27590,30416,Adults Outliers 1.5
9,0.09138082050580741,0.10261943466264746,27791,3684,Adults Outliers 1.5
10,0.3598091274883612,0.3769231062416492,990,26240,Adults Outliers 1.5
11,0.14507025804801735,0.18167894850516408,3011,18535,Adults Outliers 1.5
12,0.27510334825998906,0.3105112050551188,26181,874,Adults Outliers 1.5
13,0.24550694794729563,0.24892274644769946,30732,2655,Adults Outliers 1.5
14,0.10263918522238027,0.11025929602202077,2562,9365,Adults Outliers 1.5
15,0.01605610729832836,0.03136106263613699,12680,26217,Adults Outliers 1.5
16,0.07768562871741495,0.15260994187948163,11463,24146,Adults Outliers 1.5
17,0.3103736652632541,0.35064654864530437,2349,11630,Adults Outliers 1.5
18,0.09267973118016236,0.13385194457103716,6855,28670,Adults Outliers 1.5
19,0.02157050965887867,0.04422360286474999,27766,16122,Adults Outliers 1.5
20,0.2065368719373317,0.22738852029962137,9830,26345,Adults Outliers 1.5
21,0.08608669890178516,0.11407319798200993,6598,14968,Adults Outliers 1.5
22,0.17186237425171408,0.17326667296705747,29155,23359,Adults Outliers 1.5
23,0.3567515988146011,0.43594071520874444,2100,7199,Adults Outliers 1.5
24,0.11008492838785515,0.18693010334056198,12702,11339,Adults Outliers 1.5
25,0.4140643737966444,0.5298417154750842,13377,28530,Adults Outliers 1.5
26,0.046831452155884516,0.05834891200291873,8394,9386,Adults Outliers 1.5
27,0.03429964103638623,0.05669074471613475,8879,4537,Adults Outliers 1.5
28,0.013138948125670331,0.04194565524217705,8348,8613,Adults Outliers 1.5
29,0.25555022556385937,0.3272725863930617,9957,5081,Adults Outliers 1.5
30,0.29771530872718704,0.3001850811256421,2320,330,Adults Outliers 1.5
31,0.3523522170192051,0.3706572486180334,21660,15790,Adults Outliers 1.5
32,0.11623882672751393,0.1646915552428119,23715,30174,Adults Outliers 1.5
33,0.06961068260311515,0.12665135023895352,4808,3845,Adults Outliers 1.5
34,0.1101645359676234,0.12290790101041796,32387,20295,Adults Outliers 1.5
35,0.051360983758289874,0.05240378102001034,44,1991,Adults Outliers 1.5
36,0.021148453522763025,0.08632632459786946,14609,8618,Adults Outliers 1.5
37,0.013698694853006494,0.02048227342213124,12274,23428,Adults Outliers 1.5
38,0.5104293348239748,0.5840017718917514,16277,28798,Adults Outliers 1.5
39,0.04015859254581573,0.0481218106138332,2093,13965,Adults Outliers 1.5
40,0.01589193576388909,0.048441539491189005,15507,16167,Adults Outliers 1.5
41,0.15878502303837444,0.16981916271549122,31892,28290,Adults Outliers 1.5
42,0.08247115329564851,0.1809216637218119,28237,15293,Adults Outliers 1.5
43,0.17374118679043907,0.207836394328041,9460,236,Adults Outliers 1.5
44,0.31239184883973775,0.31840754677037,19971,31385,Adults Outliers 1.5
45,0.42030527332597867,0.4948884869004989,6967,14352,Adults Outliers 1.5
46,0.5340836266403953,0.5546410311384835,22735,30115,Adults Outliers 1.5
47,0.1889520575429035,0.19270740179970544,31346,32076,Adults Outliers 1.5
48,0.15782800730933746,0.1587640600564077,10926,173,Adults Outliers 1.5
49,0.07896010849854027,0.12839311156383235,30157,13873,Adults Outliers 1.5
50,0.06908017128819019,0.12092361996371818,26300,639,Adults Outliers 1.5
51,0.029360361817355254,0.05172938665008056,9198,1276,Adults Outliers 1.5
52,0.4798570577282601,0.548050133691067,25319,15783,Adults Outliers 1.5
53,0.09564433315369542,0.1533700749944592,24227,25920,Adults Outliers 1.5
54,0.09670438947388196,0.12890921543665687,7620,1332,Adults Outliers 1.5
55,0.5526590365272961,0.5575260068100095,32102,30884,Adults Outliers 1.5
56,0.043663992835998824,0.06224598047754339,9614,32078,Adults Outliers 1.5
57,0.07104276322697696,0.08919977709124652,6220,9378,Adults Outliers 1.5
58,0.18708328760601967,0.20754214681036548,21760,11095,Adults Outliers 1.5
59,0.1954381011028062,0.19774601842325282,5194,4599,Adults Outliers 1.5
60,0.3093629994552755,0.3239903290421974,16169,2815,Adults Outliers 1.5
61,0.10785984121584066,0.17413573415627293,10690,24226,Adults Outliers 1.5
62,0.26434804919083355,0.2756449095181862,10611,21185,Adults Outliers 1.5
63,0.024123787552530144,0.03208969741860572,12878,26467,Adults Outliers 1.5
64,0.1935440799091883,0.2151817661502905,19507,19695,Adults Outliers 1.5
65,0.10174179934769079,0.22707162163402383,18982,21722,Adults Outliers 1.5
66,0.016680702516944895,0.042740779705455895,4668,5050,Adults Outliers 1.5
67,0.19804240330179612,0.2310245294044838,14783,3264,Adults Outliers 1.5
68,0.13831417768636275,0.20478265571043436,198,29674,Adults Outliers 1.5
69,0.24438520595296487,0.280893469340982,30490,13292,Adults Outliers 1.5
70,0.388690519184486,0.48136881331001047,10696,23633,Adults Outliers 1.5
71,0.02977115054056278,0.04153015735720467,23782,24023,Adults Outliers 1.5
72,0.12221510635276796,0.13014279624293293,16757,9268,Adults Outliers 1.5
73,0.11312675320902595,0.13174402709871674,7592,20844,Adults Outliers 1.5
74,0.43332113989190685,0.5565762088166512,14234,15762,Adults Outliers 1.5
75,0.06855504145274831,0.07067893997977354,30899,5265,Adults Outliers 1.5
76,0.030570171545717218,0.12424835305168166,16791,6430,Adults Outliers 1.5
77,0.31221156630109304,0.3172925621384253,26845,19309,Adults Outliers 1.5
78,0.19459128515528476,0.21092343622227372,15720,4290,Adults Outliers 1.5
79,0.24766156933363623,0.24913869594464347,7356,8390,Adults Outliers 1.5
80,0.7431731738087565,0.8276065486677032,3714,9017,Adults Outliers 1.5
81,0.1356575267321838,0.20192124628956315,8031,5407,Adults Outliers 1.5
82,0.06665063118107473,0.0682344868520024,11844,994,Adults Outliers 1.5
83,0.42293016336379147,0.4612690894627827,29777,19186,Adults Outliers 1.5
84,0.039259178766927916,0.06851550788468623,7776,5973,Adults Outliers 1.5
85,0.07578207570722481,0.07861742524783766,15637,26451,Adults Outliers 1.5
86,0.26396221380445833,0.28608840091881765,23763,15257,Adults Outliers 1.5
87,0.2908209531202852,0.31569141593504146,252,631,Adults Outliers 1.5
88,0.4438492501638775,0.45952573980332223,30824,24826,Adults Outliers 1.5
89,0.33750214989700983,0.3414569204071602,30621,30519,Adults Outliers 1.5
90,0.1479925262742404,0.1483066763118197,24969,5618,Adults Outliers 1.5
91,0.17093991668260017,0.19929841395608744,457,4634,Adults Outliers 1.5
92,0.037489796102072794,0.04965569049572852,26906,12555,Adults Outliers 1.5
93,0.3139623359068345,0.3900217953409271,806,5344,Adults Outliers 1.5
94,0.08158182944748175,0.13286750282166881,22787,25212,Adults Outliers 1.5
95,0.03860651172899038,0.04017403762008293,13598,29941,Adults Outliers 1.5
96,0.042481128900882986,0.06057467545097987,10215,1952,Adults Outliers 1.5
97,0.329644504941626,0.3455166991858523,21503,29377,Adults Outliers 1.5
98,0.1339523511142641,0.14353717473795402,14743,6327,Adults Outliers 1.5
99,0.0715032641575149,0.0717798904224963,19629,14966,Adults Outliers 1.5
100,0.07379328978380076,0.07478029298862492,17009,2712,Adults Outliers 1.5
101,0.051053249941097584,0.06473389792521715,19998,30753,Adults Outliers 1.5
102,0.014287614519541905,0.03697840250891128,31526,2757,Adults Outliers 1.5
103,0.11060075825452433,0.16701489986003815,10268,19531,Adults Outliers 1.5
