index,distancia_1,distancia_2,id_proximo_1,id_proximo_2,base
0,0.017276649300733776,0.10789759325016077,0,2744,Adults Full
1,0.006622168936720881,0.2404011295685097,1,4155,Adults Full
2,0.018458313655252925,0.1680266439448558,2,636,Adults Full
3,0.002248169738019693,0.11142462511461439,3,3018,Adults Full
4,0.023849261684322054,0.24776460539048994,4,2698,Adults Full
5,0.01271673212383058,0.04753093679763085,5,6241,Adults Full
6,0.030287569982436906,0.15062528389053917,6,3569,Adults Full
7,0.016555064807018613,0.25392836498260535,7,4347,Adults Full
8,0.01967032417041096,0.1618323176803008,8,6065,Adults Full
9,0.015503919151491265,0.03507736732660529,9,1514,Adults Full
10,0.017149873630377677,0.22568397158688708,10,5748,Adults Full
11,0.014111254365108907,0.07536874596529626,11,1025,Adults Full
12,0.02167073990070691,0.08147859171582036,12,4668,Adults Full
13,0.02489132882802449,0.31370936834814706,13,4833,Adults Full
14,0.017194532195619616,0.11781477435145186,14,4294,Adults Full
15,0.013909619612944965,0.404688664274274,15,4686,Adults Full
16,0.022032520118597538,0.08504100626705476,16,2646,Adults Full
17,0.014418083799265806,0.12851923311379337,17,3805,Adults Full
18,0.021455436459434624,0.219864902661772,18,1045,Adults Full
19,0.02109471990102131,0.37720161787552725,19,359,Adults Full
20,0.017137055966540263,0.19951789225577843,20,508,Adults Full
21,0.028450513205541234,0.3566736134596784,21,876,Adults Full
22,0.001428756700199321,0.20501223225521237,22,5938,Adults Full
23,0.017129315992772683,0.0431345616705647,23,367,Adults Full
24,0.013984109072774179,0.06670358861492927,24,4348,Adults Full
25,0.013727006750580365,0.057117909877735525,25,4198,Adults Full
26,0.0014288437720029574,0.2213606634848201,26,5041,Adults Full
27,0.014905014953672637,0.16941137324136518,27,684,Adults Full
28,0.0018604874325540458,0.21546157045510816,28,1678,Adults Full
29,0.010542368387060888,0.08026294154861793,29,500,Adults Full
30,0.05830763536341886,0.35007755068749735,30,910,Adults Full
31,0.01498850451835465,0.01811009836095376,4622,31,Adults Full
32,0.017260293210830596,0.057966163269748704,32,2721,Adults Full
33,0.005482451160541181,0.21578900560995723,33,2155,Adults Full
34,0.01000920926018009,0.264514201188772,34,2328,Adults Full
35,0.014083395855827179,0.16173407193449327,35,1360,Adults Full
36,0.007079100913285046,0.09875782690413615,36,4989,Adults Full
37,0.016804977923803487,0.17426083596717623,37,3717,Adults Full
38,0.015557371556768682,0.3028873322727143,38,2455,Adults Full
39,0.01710796799383473,0.39553169347176875,39,3646,Adults Full
40,0.017213218030694425,0.06961976996150786,40,2468,Adults Full
41,0.025713799537131442,0.5454050344390693,41,3903,Adults Full
42,0.03432782034369354,0.10873128427994906,42,4724,Adults Full
43,0.008760473245388395,0.2714052242634283,43,1652,Adults Full
44,0.006121713681656251,0.29338086726787943,44,3790,Adults Full
45,0.022040238712491143,0.16839790357586515,45,6213,Adults Full
46,0.01021639094249318,0.18874336869353045,46,1269,Adults Full
47,0.010570216475780004,0.21486372756979852,47,5867,Adults Full
48,0.012267090415544633,0.3747846085788124,48,2013,Adults Full
49,0.0182855267846733,0.030412744286696075,49,5939,Adults Full
50,0.01375310525305443,0.0455133376075472,50,4352,Adults Full
51,0.013886095283239636,0.013973867119178647,1546,51,Adults Full
52,0.02991462449111071,0.2142203288339725,52,1175,Adults Full
53,0.006425676723984515,0.29148833849633254,53,89,Adults Full
54,0.027127061694964146,0.478992531589929,54,824,Adults Full
55,0.01205075822944893,0.19990449799951177,55,125,Adults Full
56,0.006099927732282663,0.03129340781963164,56,5216,Adults Full
57,0.006131211054045166,0.043945977287405416,57,1715,Adults Full
58,0.021655197068111007,0.032566042859297165,2158,58,Adults Full
59,0.02477814326565691,0.2473025185591154,59,847,Adults Full
60,0.022812206270613894,0.21614645284341752,60,2134,Adults Full
61,0.01223783582100048,0.10645616324931956,61,6497,Adults Full
62,0.01882718719677693,0.08912925227832405,62,1707,Adults Full
63,0.022476734707313956,0.14813847400979524,63,1375,Adults Full
64,0.017197074929243647,0.07926772807393874,64,1589,Adults Full
65,0.017244077623538905,0.5327135734717298,65,1805,Adults Full
66,0.03774845049341015,0.14944571636334672,66,2424,Adults Full
67,0.013838993758022045,0.1206155990550939,67,5436,Adults Full
69,0.017709815406033228,0.09828996343303056,69,1621,Adults Full
70,0.008952716578699086,0.10022797475366856,70,498,Adults Full
71,0.018143229396416934,0.01873105265637302,2935,71,Adults Full
72,0.00732240542607234,0.014145507030762465,2603,72,Adults Full
73,0.02604065341566862,0.2727895336074461,73,6323,Adults Full
74,0.012371861675988666,0.15706946969561356,74,3324,Adults Full
75,0.01925484681770176,0.04403454073033926,75,6303,Adults Full
76,0.013775512127859572,0.07645011430945138,76,5394,Adults Full
77,0.003534574035509953,0.0728688074509794,77,5740,Adults Full
78,0.018100635028335806,0.07209620450584428,78,1340,Adults Full
79,0.010296894529675717,0.09583805271470673,79,4037,Adults Full
80,0.0221483548420193,0.36650568091292757,80,5818,Adults Full
81,0.020655315476614106,0.23041930442776115,81,1654,Adults Full
82,0.02321496726720894,0.11169055433927916,82,2204,Adults Full
83,0.01929054939638948,0.03228480198036564,83,5144,Adults Full
84,0.017224356997521787,0.07789049140506003,84,1789,Adults Full
85,0.0174544559136592,0.12264546996180418,85,3887,Adults Full
86,0.020403600601638816,0.2069384469842462,86,5882,Adults Full
87,0.021377300146873907,0.09494681736376627,87,6030,Adults Full
88,0.014251975915043815,0.2137237599375126,88,5209,Adults Full
89,0.011625019045377355,0.2861706846238942,89,53,Adults Full
